longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
77.47,33.15,0.23641304347826086,0.7045454545454546,0.26,0.6886503067484663,0.2803030303030303,0.2125984251968504,0.7863777089783281,0.06218905472636816,0.3319587628865979,0.2815884476534296,0.2175732217573222,0.036178107606679034,0.011695906432748537,0.26666666666666666,0.032,0.013801169590643274,0.265625,0.04281636536631779,0.018426842684268425,0.055042172115998524,0.8684210509804807,0.9333333333333333,1.0,0.75,0.7000512732866176
77.710153,33.913684,0.375,0.9204545454545454,0.32,0.7315950920245399,0.5378787878787878,0.28346456692913385,0.8854489164086687,0.1865671641791045,0.422680412371134,0.48736462093862815,0.30962343096234307,0.015027829313543599,0.004253056884635832,0.13333333333333333,0.072,0.005847953216374269,0.1328125,0.017126546146527116,0.011276127612761276,0.016768036560368293,0.8684210509804807,0.9333333333333333,1.0,0.75,0.6149376175012818
77.49,33.13,0.25815217391304346,0.7045454545454546,0.26,0.6835697852760736,0.3106060606060606,0.2283464566929134,0.7863777089783281,0.0845771144278607,0.34845360824742266,0.3104693140794224,0.23640167364016737,0.04025974025974026,0.014354066985645933,0.26666666666666666,0.048,0.016374269005847954,0.28125,0.04376784015223597,0.02035203520352035,0.059376995194731004,0.8684210509804807,0.9333333333333333,1.0,0.75,0.720218766022902
78.49,33.01,0.0,0.7840909090909091,0.28,0.7158742331288344,0.0,0.021653543307086614,0.8452012383900929,0.3383084577114428,0.13402061855670103,0.0,0.029288702928870293,0.02504638218923933,0.019670388091440724,0.16666666666666666,0.312,0.017777777777777778,0.1875,0.07421503330161751,0.008525852585258526,0.05184986054638933,0.0,0.0,0.0,0.0,1.0
77.59,33.01,0.2734584450402145,0.7045454545454546,0.28,0.6706288343558282,0.31716417910447764,0.23818897637795275,0.7678018575851393,0.0945273631840796,0.3525773195876289,0.3250883392226148,0.24476987447698745,0.045454545454545456,0.01648059542796385,0.3,0.056,0.018947368421052633,0.3046875,0.049476688867745006,0.022552255225522552,0.06270371988306059,0.8684210509804807,0.9333333333333333,1.0,0.75,0.7151887920724415
78.38,32.74,0.1554959785522788,0.8068181818181818,0.3,0.6888420245398773,0.19402985074626866,0.13976377952755906,0.8204334365325078,0.4701492537313433,0.2536082474226804,0.19081272084805653,0.15481171548117154,0.034879406307977735,0.018607123870281767,0.23333333333333334,0.128,0.018947368421052633,0.25,0.07326355851569934,0.014576457645764576,0.042272925837561745,1.0,0.0,1.0,0.0,0.8395694515633009
77.77,33.25,0.1447721179624665,0.7386363636363636,0.26,0.7175038343558282,0.19029850746268656,0.12992125984251968,0.8328173374613003,0.46766169154228854,0.24948453608247423,0.18374558303886926,0.13389121338912133,0.022448979591836733,0.01063264221158958,0.2,0.072,0.010760233918128656,0.203125,0.04281636536631779,0.011001100110011002,0.03709802076682684,1.0,0.0,1.0,0.0,0.837348368358107
76.1,34.56,0.3351206434316354,0.4772727272727273,0.06,0.9766104294478528,0.5410447761194029,0.2204724409448819,0.9814241486068112,0.04228855721393035,0.5443298969072164,0.5300353356890459,0.200836820083682,0.04044526901669759,0.024986709197235512,0.2,0.232,0.024327485380116958,0.2421875,0.021883920076117985,0.025027502750275026,0.06724016263987365,1.0,0.0,1.0,0.0,0.5441653852725098
76.67,34.53,0.2975871313672922,0.6590909090909091,0.16,0.8853527607361963,0.47388059701492535,0.19881889763779528,0.9597523219814241,0.04228855721393035,0.35876288659793815,0.4452296819787986,0.19665271966527198,0.013914656771799629,0.006379585326953748,0.1,0.12,0.006549707602339181,0.1328125,0.009514747859181731,0.011276127612761276,0.017440102153970228,1.0,0.0,1.0,0.0,0.6200239193575944
77.99,32.79,0.16353887399463807,0.7386363636363636,0.28,0.6797354294478528,0.1828358208955224,0.1515748031496063,0.7925696594427245,0.4701492537313433,0.2639175257731959,0.19081272084805653,0.16108786610878661,0.03914656771799629,0.018075491759702286,0.23333333333333334,0.088,0.019415204678362573,0.2734375,0.07326355851569934,0.016776677667766776,0.05578144426896065,0.8684210509804807,0.9333333333333333,1.0,0.75,0.831368528959508
77.667251,34.055011,0.41823056300268097,0.9431818181818182,0.32,0.7465490797546013,0.6007462686567164,0.30118110236220474,0.9040247678018576,0.21393034825870647,0.44742268041237115,0.5477031802120141,0.3305439330543933,0.014842300556586271,0.004784688995215311,0.13333333333333333,0.072,0.006549707602339181,0.140625,0.013320647002854425,0.0121012101210121,0.013374105312678517,1.0,0.0,1.0,0.0,0.5607380830343414
78.24,33.19,0.10723860589812333,0.8068181818181818,0.28,0.7223926380368099,0.15298507462686567,0.09645669291338582,0.8544891640866873,0.43781094527363185,0.21443298969072164,0.14487632508833923,0.10669456066945607,0.020037105751391466,0.012759170653907496,0.16666666666666666,0.16,0.011695906432748537,0.1796875,0.048525214081826834,0.009075907590759076,0.032292751772573,1.0,0.0,1.0,0.0,0.8862121988723731
77.73,34.43,0.3297587131367292,0.9545454545454546,0.28,0.790260736196319,0.5186567164179104,0.2263779527559055,0.9535603715170279,0.6567164179104478,0.3752577319587629,0.4558303886925795,0.2510460251046025,0.003896103896103896,0.002658160552897395,0.06666666666666667,0.152,0.0025730994152046785,0.0703125,0.013320647002854425,0.0049504950495049506,0.0060149870627373234,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,0.6552195455322057
77.18,33.17,0.3136729222520107,0.6477272727272727,0.26,0.6826111963190185,0.3619402985074627,0.265748031496063,0.7616099071207431,0.12189054726368159,0.38762886597938145,0.37809187279151946,0.2698744769874477,0.05213358070500928,0.022328548644338118,0.3333333333333333,0.104,0.024327485380116958,0.328125,0.04376784015223597,0.026402640264026403,0.07446486777109446,0.8684210509804807,0.9333333333333333,1.0,0.75,0.6671792243294037
78.25,33.16,0.11528150134048257,0.8181818181818182,0.28,0.7210506134969326,0.16417910447761194,0.10236220472440945,0.8544891640866873,0.44527363184079605,0.22061855670103092,0.15547703180212014,0.11506276150627615,0.020593692022263452,0.012759170653907496,0.16666666666666666,0.168,0.011929824561403509,0.1796875,0.049476688867745006,0.00935093509350935,0.0323263550522531,1.0,0.0,1.0,0.0,0.8831368528959508
76.87933,33.46239,0.353887399463807,0.625,0.22,0.7207630368098159,0.43283582089552236,0.2874015748031496,0.7863777089783281,0.14676616915422885,0.41855670103092785,0.4452296819787986,0.28870292887029286,0.05584415584415584,0.026049973418394472,0.36666666666666664,0.128,0.028304093567251463,0.3515625,0.04091341579448145,0.0297029702970297,0.07997580563863033,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,0.6121647018622929
77.62,34.13,0.3914209115281501,0.9545454545454546,0.3,0.7484662576687117,0.5783582089552238,0.281496062992126,0.9164086687306502,0.6965174129353234,0.4268041237113402,0.5123674911660777,0.30962343096234307,0.008905380333951763,0.002658160552897395,0.1,0.08,0.0032748538011695906,0.109375,0.015223596574690771,0.008525852585258526,0.009677744547867871,1.0,0.0,1.0,0.0,0.5906372800273364
78.17,33.12,0.0,0.6931818181818182,0.24,0.7106978527607362,0.0,0.0,0.8204334365325078,0.27114427860696516,0.08453608247422681,0.0,0.0,0.029313543599257884,0.021796916533758637,0.2,0.288,0.019883040935672516,0.21875,0.08372978116079924,0.009075907590759076,0.06902113646291878,0.0,0.0,0.0,0.0,1.0
78.31,33.3,0.1625,0.8295454545454546,0.28,0.7318826687116564,0.2408026755852843,0.1076923076923077,0.8699690402476781,0.43532338308457713,0.20824742268041238,0.2129032258064516,0.12244897959183673,0.01614100185528757,0.011695906432748537,0.13333333333333333,0.208,0.010058479532163742,0.15625,0.04376784015223597,0.007700770077007701,0.02765549917671965,1.0,0.0,1.0,0.0,0.8499261932097752
78.44,33.0,0.0875,0.7840909090909091,0.28,0.7154907975460123,0.13043478260869565,0.05961538461538462,0.8452012383900929,0.3582089552238806,0.15051546391752577,0.11612903225806452,0.06938775510204082,0.024860853432282004,0.018607123870281767,0.16666666666666666,0.28,0.017076023391812866,0.1875,0.071360608943863,0.0088008800880088,0.048422326019019454,0.0,0.0,0.0,0.0,0.9352140396916516
77.61,33.19,0.2775,0.7272727272727273,0.26,0.6961273006134969,0.3511705685618729,0.21153846153846154,0.804953560371517,0.5298507462686567,0.3134020618556701,0.3387096774193548,0.22040816326530613,0.03098330241187384,0.009037745879851143,0.23333333333333334,0.032,0.011461988304093567,0.234375,0.04091341579448145,0.015676567656765675,0.046473335797573845,0.8684210509804807,0.9333333333333333,1.0,0.75,0.7311792684927013
77.18,33.17,0.36,0.6477272727272727,0.26,0.6826111963190185,0.4280936454849498,0.2826923076923077,0.7616099071207431,0.12189054726368159,0.38762886597938145,0.432258064516129,0.28775510204081634,0.05213358070500928,0.022328548644338118,0.3333333333333333,0.104,0.024327485380116958,0.328125,0.04376784015223597,0.026402640264026403,0.07446486777109446,0.8684210509804807,0.9333333333333333,1.0,0.75,0.6404789240610136
77.75,33.47,0.185,0.7613636363636364,0.26,0.7358128834355828,0.2608695652173913,0.12884615384615383,0.8544891640866873,0.4552238805970149,0.2329896907216495,0.24193548387096775,0.13673469387755102,0.015769944341372914,0.008506113769271665,0.16666666666666666,0.096,0.007953216374269005,0.171875,0.03330161750713606,0.008525852585258526,0.035552269901542394,1.0,0.0,1.0,0.0,0.8177792356896835
77.47,33.59,0.325,0.7727272727272727,0.26,0.725555981595092,0.43812709030100333,0.23653846153846153,0.8452012383900929,0.07960199004975124,0.35051546391752575,0.4096774193548387,0.24897959183673468,0.020964749536178107,0.006379585326953748,0.2,0.04,0.007485380116959065,0.1875,0.022835394862036156,0.012651265126512651,0.032662387849054064,1.0,0.0,1.0,0.0,0.6755781531900935
77.58,34.55,0.4675,0.9318181818181818,0.28,0.8097200920245399,0.6889632107023411,0.3076923076923077,0.9628482972136223,0.20398009950248755,0.44742268041237115,0.6225806451612903,0.3346938775510204,0.00797773654916512,0.003189792663476874,0.1,0.088,0.003976608187134503,0.109375,0.0028544243577545195,0.009625962596259627,0.0032595181289693876,0.6052631529414422,0.6400000254313151,1.0,0.4166666666666667,0.511727078891258
