kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula utilis,27.6077,91.8488,0.9607843137254902,0.1339285714285714,0.4347826086956521,0.2006108976253818,0.7521865889212828,0.9134808853118712,0.1970149253731343,0.906040268456376,0.8666666666666667,0.8782051282051282,0.9385964912280702,0.1203383314109957,0.1032496914849856,0.1276595744680851,0.4285714285714285,0.1070745697896749,0.1243781094527363,0.0404510909536651,0.0052809463455851,0.0814303158431901,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0105878634639696,0.7697233899382039
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Murraya,Murraya paniculata,25.859054,93.777538,0.8690807799442897,0.6052631578947368,0.4285714285714285,0.3517104610808131,0.8672839506172839,0.724,0.6046511627906976,0.8325581395348837,0.7558886509635975,0.8590604026845637,0.8307692307692308,0.1999158249158249,0.1606858054226475,0.0897435897435897,0.6,0.2061606603583652,0.084870848708487,0.0714669532509403,0.0047266748869708,0.1169654695336369,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.1194608567208271,0.7591005086891274
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cissampelos,Cissampelos pareira,12.838655,77.587405,0.9215116279069768,0.5526315789473685,0.3404255319148936,0.4721245605223506,0.9211356466876972,0.7270833333333333,0.6326530612244898,0.9559902200488998,0.889168765743073,0.9363957597173144,0.8137931034482758,0.1371438379677308,0.0915267785771382,0.0128205128205128,0.6641221374045801,0.1266155088852988,0.07380073800738,0.0486725663716814,0.0055498458376156,0.1110885510520037,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0145985401459854,0.7676191932895419
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,Vachellia nilotica,30.316667,78.083333,0.2997542997542997,0.7431192660550459,0.4393939393939394,0.3463724959393611,0.2122762148337595,0.3327787021630615,0.4545454545454545,0.42,0.3877551020408163,0.256198347107438,0.4081272084805654,0.0571458529936038,0.0546598505701926,0.0344827586206896,0.4961832061068702,0.0531535719820238,0.0508474576271186,0.0681366706396503,0.0043156596794081,0.0764588473809112,0.9156626180703354,0.0,0.6666666666666666,0.0,0.6217028836955036,0.8131462764241004
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sorghum,Sorghum bicolor,14.83,76.5,0.8739495798319328,0.5446428571428571,0.5735294117647058,0.1399012023487743,0.7477203647416414,0.8349514563106796,0.3304597701149425,0.8086021505376344,0.8686868686868687,0.7612903225806451,0.8983050847457628,0.0836903457208329,0.0616788321167883,0.0111111111111111,0.4041095890410959,0.0652045922873123,0.0196078431372549,0.0304396843291995,0.0145772594752186,0.0534807106130114,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1476586102719033,0.7446040858220797
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Antigonon,Antigonon leptopus,28.539812,77.264223,0.916030534351145,0.6554621848739496,0.2941176470588235,0.51784216901146,0.9577464788732394,0.715370018975332,0.7142857142857143,0.9087048832271762,0.9839357429718876,0.9382352941176472,0.8057259713701431,0.0951100487999203,0.1148377688662048,0.0111111111111111,0.8284023668639053,0.1167990585466313,0.0310457516339869,0.0148328952309425,0.0068721366097459,0.0652401316801526,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0167820069204152,0.7792759984324011
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Murraya,Murraya koenigii,14.627396,74.324378,0.8956743002544529,0.680672268907563,0.2941176470588235,0.5860430448150563,0.9267605633802816,0.6793168880455408,0.7371428571428571,0.9235668789808916,0.7168674698795181,0.9411764705882352,0.7668711656441718,0.0687182551538691,0.0893182646737149,0.0166666666666666,0.8106508875739645,0.0819358634892615,0.0408496732026143,0.0473150582050319,0.0064556434818825,0.0478571208811494,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0378892733564013,0.7819264136642576
Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea bulbifera,9.790417,76.304639,0.9327731092436976,0.0803571428571428,0.9166666666666666,0.0383901533652437,0.6705539358600583,0.9758551307847082,0.0208955223880597,0.8685968819599109,0.925,0.8012820512820513,0.971677559912854,0.1552511415525114,0.1073776479181884,0.4893617021276595,0.1940298507462686,0.0910081743869209,0.4278606965174129,0.0584784927124066,0.0586888657648283,0.1275902855650624,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0064791403286978,0.7515999230807747
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mesosphaerum,Mesosphaerum suaveolens,13.91195,79.366798,0.8515406162464986,0.5446428571428571,0.75,0.1503370127967178,0.7434402332361516,0.8169014084507042,0.3313432835820895,0.7951002227171492,0.85,0.7532051282051282,0.875,0.0781161553266161,0.0587755102040816,0.0212765957446808,0.3609022556390977,0.0660440293529019,0.044776119402985,0.0247020585048754,0.0122788761706555,0.0615990839283308,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1436472819216182,0.7421020282205363
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Triumfetta,Triumfetta rhomboidea,17.314915,78.204661,0.9323943661971832,0.6785714285714286,0.3478260869565217,0.5139422603212139,0.9854227405247812,0.7323943661971831,0.7044776119402985,0.9149888143176734,0.90625,0.9839743589743588,0.8245614035087719,0.0876585928489042,0.1065405183052242,0.0212765957446808,0.8721804511278195,0.1210325047801147,0.0398009950248756,0.0125030644765874,0.0023236163920574,0.0502105013760046,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.040929203539823,0.7896818805325151
