kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,31.35,77.3833,0.93368700265252,0.5964912280701754,0.2941176470588235,0.3954702208966353,0.9787234042553192,0.7813688212927756,0.6371428571428571,0.8795698924731182,0.7991967871485943,0.9456869009584664,0.86892177589852,0.1168675899173059,0.1277372262773722,0.0222222222222222,0.7054794520547946,0.127906976744186,0.0375816993464052,0.0357008643367155,0.0047896709704289,0.0807598756119338,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0496149023822317,0.49578386190444734
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana divaricata,19.192222,73.2025,0.9117647058823528,0.1682242990654205,0.8780487804878049,0.0228220858895705,0.5753968253968254,0.9526462395543176,0.0578231292517006,0.8166666666666667,0.8724137931034482,0.726457399103139,0.9685534591194968,0.512115165336374,0.4406575781876503,0.0,0.6615384615384615,0.5683526305098517,0.0301204819277108,0.0626349892008639,0.4535552815454172,0.2674401027889048,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0067548550520686,0.5626580883251278
Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Grevillea,Grevillea robusta,18.458119,73.853594,0.7777777777777778,0.719626168224299,0.6097560975609756,0.2342023236044205,0.6962616822429907,0.6566666666666666,0.5243055555555556,0.6845878136200717,0.7224334600760456,0.6290322580645161,0.8160535117056856,0.1249768903679053,0.1174863387978142,0.0,0.578125,0.1012749579023334,0.0121951219512195,0.049731663685152,0.0088008800880088,0.0714192961952993,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.2443306510607168,0.4766671631311566
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Murraya,Murraya paniculata,21.095303,78.979748,0.7353689567430025,0.2689075630252101,0.6029411764705882,0.0780769589117674,0.4957746478873239,0.7685009487666035,0.1657142857142857,0.6963906581740976,0.7449799196787149,0.5735294117647058,0.7975460122699386,0.2218902499751021,0.1764491432737878,0.1111111111111111,0.4378698224852071,0.1688731979994115,0.15359477124183,0.1214795343597446,0.0528946272386505,0.1582776974433129,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.2667820069204152,0.4967335371376567
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus benjamina,19.986779,73.72429,0.7106598984771574,0.2897196261682243,0.7435897435897436,0.0647627289773546,0.4252336448598131,0.7992957746478874,0.1654929577464788,0.5851528384279476,0.6788617886178862,0.5,0.8357142857142857,0.5164056674123788,0.5658616904500549,0.0833333333333333,0.6692913385826772,0.4859291606016497,0.1890243902439024,0.0895361380798274,0.5165016501650165,0.3458174282909805,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2721287490855889,0.5385625742237862
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,29.859449,77.896671,0.8567708333333334,0.7476635514018691,0.42,0.5492957746478874,0.8819875776397516,0.6773584905660377,0.7283582089552239,0.8756218905472637,0.9182879377431906,0.8836477987421384,0.7494866529774127,0.1099297893681043,0.127199413489736,0.1363636363636363,0.6984126984126984,0.1264418811002662,0.2769230769230769,0.0788828080769956,0.0183776932826362,0.0925450661585037,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0499731327243417,0.48761368178862985
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tridax,Tridax procumbens,25.029006,85.429014,0.9467787114845938,0.8392857142857143,0.5434782608695652,0.3535323677209577,0.9854227405247812,0.7706237424547284,0.6477611940298508,0.8814317673378076,0.9520833333333332,0.9551282051282052,0.8947368421052632,0.0909906446238626,0.0888523241464418,0.0212765957446808,0.6616541353383458,0.0959245417334045,0.0348258706467661,0.032606030889924,0.0058272632674297,0.0511217627439902,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0330278128950695,0.5063279432570076
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum sumatrense,23.97484,78.421223,1.0,0.4311926605504587,0.6,0.2268177525967894,0.899390243902439,0.9311827956989248,0.3395638629283489,0.8646288209606987,0.904040404040404,0.9385113268608414,0.9593679458239278,0.0874673629242819,0.0849816849816849,0.073170731707317,0.4580152671755725,0.0804138950480413,0.0784313725490196,0.017156862745098,0.0705955851728446,0.0549870546171865,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0071752265861027,0.49296848853620456
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza rufipogon,23.0,88.16,0.8931297709923665,0.5378151260504201,0.5147058823529411,0.1588558650889779,0.7887323943661971,0.8269961977186312,0.3771428571428571,0.815845824411135,0.8714859437751004,0.8,0.9120654396728016,0.0928194402947913,0.1203062340503098,0.0,0.6982248520710059,0.0895851721094439,0.0016339869281045,0.0161472024033045,0.0083298625572678,0.0515952373627049,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1122837370242214,0.4972091892178948
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus benjamina,20.028378,76.036827,0.9159663865546218,0.1869158878504672,0.8292682926829268,0.0307975460122699,0.6031746031746031,0.9572192513368984,0.0774410774410774,0.8194444444444444,0.8903654485049833,0.7399103139013453,0.9759036144578314,0.4923556058890147,0.4458216713314674,0.0930232558139534,0.6384615384615384,0.5230489284270117,0.0674157303370786,0.0850431965442764,0.4118372379778052,0.3566942647530317,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0070363073459048,0.5569197585276024
