kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia gendarussa,30.636142,75.879416,0.7969348659003831,0.5607476635514018,0.7272727272727273,0.1392326732673267,0.6388888888888888,0.7783251231527094,0.3355048859934853,0.7863849765258216,0.765625,0.6367713004484304,0.8518518518518519,0.0648204503956177,0.0516344725111441,0.0232558139534883,0.3384615384615385,0.0537602382725242,0.0531914893617021,0.0196115765422696,0.0141800246609124,0.0523854357992869,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2538699690402476,0.757227138766564
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa,9.790472,76.304586,0.6750700280112045,0.3125,0.217391304347826,0.4644792590402995,0.6209912536443148,0.613682092555332,0.5074626865671642,0.7494407158836689,0.6729166666666667,0.6538461538461539,0.6337719298245614,0.3200051262334999,0.2961744138214726,0.4680851063829787,0.5639097744360902,0.3093077059975084,0.8009950248756219,0.225545476832557,0.0659729448491155,0.2971805573274526,0.8192771125867657,0.8674698366034213,1.0,0.2307692307692307,0.2536346396965866,0.7763365904960884
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cajanus,Cajanus scarabaeoides,30.4,79.349998,0.9775910364145658,0.4036697247706422,0.5,0.2062086324228582,0.8353658536585366,0.916504854368932,0.2902298850574712,0.8817204301075269,0.9050505050505052,0.8932038834951457,0.9555084745762712,0.1023214107801135,0.0788321167883211,0.0388888888888888,0.410958904109589,0.0796290844863114,0.0522875816993464,0.0343855693348365,0.058725531028738,0.0652113673450537,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0181268882175226,0.7581913754116243
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Wrightia,Wrightia tinctoria,12.990881,76.788878,0.9418604651162792,0.3839285714285714,0.4680851063829787,0.2591722023505365,0.7981072555205048,0.8448275862068966,0.3658536585365853,0.9407407407407408,0.8106060606060606,0.8833922261484098,0.9011494252873564,0.2262272571232406,0.118705035971223,0.1219512195121951,0.4496124031007752,0.1672051696284329,0.2128712871287128,0.1065969428801287,0.0113052415210688,0.1911848883800801,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0104557111856381,0.7526192431499186
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia tetraphylla,16.733075,81.160794,0.9159663865546218,0.2242990654205607,0.8780487804878049,0.0377914110429447,0.6150793650793651,0.9526462395543176,0.0918367346938775,0.8166666666666667,0.8862068965517241,0.7399103139013453,0.9716981132075472,0.4863169897377423,0.4121892542101042,0.0975609756097561,0.5692307692307692,0.4862888482632541,0.1707317073170731,0.099622030237581,0.3840937114673243,0.3495389615297407,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0118209963411201,0.7460616206249973
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza sativa,14.08333,75.2,0.926208651399491,0.4912280701754385,0.3529411764705882,0.3368440674806598,0.7937853107344632,0.7642585551330798,0.4742857142857143,0.90752688172043,0.8855421686746988,0.8735294117647059,0.8588957055214724,0.0373617614825146,0.0576642335766423,0.0,0.9246575342465754,0.0490138357374153,0.0,0.0343855693348365,0.000624739691795,0.0175498014101419,0.9879517615455774,1.0,0.6666666666666666,0.6923076923076923,0.0050173010380622,0.780764198350463
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senegalia,Senegalia rugata,13.016951,77.567091,0.8422535211267606,0.5535714285714286,0.7391304347826086,0.1523409486732916,0.7120253164556962,0.8191056910569106,0.3272727272727272,0.8073394495412844,0.8458333333333333,0.7372013651877133,0.8728070175438597,0.0952197872613097,0.067461949814891,0.0212765957446808,0.3533834586466165,0.0799235181644359,0.0606060606060606,0.0303996077469968,0.0143641740599915,0.0673826876358521,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.183109404990403,0.7544184595684534
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lablab,Lablab purpureus,12.418847,79.446303,0.9739583333333334,0.4205607476635514,0.66,0.2072831727205337,0.8291925465838509,0.9132075471698112,0.3044776119402985,0.845771144278607,0.9046692607003892,0.8962264150943396,0.9507186858316222,0.0988966900702106,0.0766129032258064,0.1818181818181818,0.3174603174603174,0.0746820467317361,0.1846153846153846,0.0207429756741467,0.0226024503591043,0.0681870572144273,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0229267418950385,0.7531748599711748
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Catunaregam,Catunaregam spinosa,17.427178,78.319567,0.9495798319327732,0.4553571428571428,0.5208333333333334,0.2504640031259157,0.880466472303207,0.8611670020120724,0.4059701492537313,0.8841870824053452,0.8958333333333334,0.907051282051282,0.9128540305010894,0.1040715372907153,0.1084733382030679,0.0212765957446808,0.5298507462686567,0.0993188010899182,0.0746268656716417,0.03821542836829,0.0072840790842872,0.0795403923255349,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.0338179519595448,0.7693577677445986
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,Tithonia diversifolia,14.552848,74.310916,0.8277310924369747,0.7850467289719626,0.6097560975609756,0.2245398773006135,0.7817460317460317,0.6466876971608833,0.5694444444444444,0.7306397306397306,0.7482758620689656,0.7309417040358744,0.8278145695364238,0.0761850207647143,0.0537021969080553,0.0,0.5,0.0604622368964094,0.0182926829268292,0.0376082251082251,0.0061652281134401,0.0539861302696472,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.1601463551927948,0.7690980990025211
