longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
73.03283,18.97585,0.8488372093023255,0.7111111111111111,0.10526315789473684,0.7232876712328767,0.7850467289719626,0.4457831325301205,0.7127659574468085,0.9764705882352941,0.574468085106383,0.9230769230769231,0.6666666666666666,0.4671798161214454,0.5464705882352942,0.0,0.9074074074074074,0.5216494845360825,0.0,0.5240963855421686,0.0,0.3257465821431299,0.9605263529391835,1.0,1.0,0.75,0.005813953488372093
76.62429,9.04368,0.8488372093023255,0.3111111111111111,0.8421052631578947,0.05273972602739726,0.6355140186915887,0.963855421686747,0.0851063829787234,0.788235294117647,0.776595744680851,0.8351648351648352,0.9285714285714286,0.40517425700235193,0.2088235294117647,0.6,0.2222222222222222,0.22603092783505155,0.78125,0.4327309236947791,0.3572607260726073,0.41220499503551516,0.7105263372537505,0.6933333079020182,0.5,1.0,0.023901808785529714
73.017441,19.517278,0.8255813953488372,0.8666666666666667,0.10526315789473684,0.8876712328767123,0.822429906542056,0.3253012048192771,0.8617021276595744,0.9764705882352941,0.5319148936170213,0.9340659340659341,0.6071428571428571,0.41693393200769724,0.5294117647058824,0.0,0.9351851851851852,0.4688144329896907,0.0,0.4046184738955823,0.0,0.3714580310089361,0.8157894588243266,0.8400000254313151,1.0,0.4166666666666667,0.020671834625323
77.06139,8.33184,0.813953488372093,0.2222222222222222,0.7368421052631579,0.057534246575342465,0.5887850467289719,0.9518072289156626,0.0425531914893617,0.8823529411764706,0.7872340425531915,0.8021978021978022,0.8571428571428571,0.15693820825315374,0.04058823529411765,0.7333333333333333,0.10185185185185185,0.042268041237113405,0.65625,0.23293172690763053,0.07645764576457646,0.15893989154510044,0.7105263372537505,0.6933333079020182,0.5,1.0,0.04974160206718346
76.03992,10.98536,0.9069767441860465,0.5555555555555556,0.6842105263157895,0.2595890410958904,0.8037383177570093,0.927710843373494,0.30851063829787234,0.7764705882352941,0.9361702127659575,0.9340659340659341,0.9047619047619048,0.45606157793457347,0.3511764705882353,0.06666666666666667,0.49074074074074076,0.36391752577319586,0.2265625,0.31626506024096385,0.38531353135313534,0.4463071870465134,0.6447368627439908,0.6666666666666666,1.0,0.25,0.023255813953488372
76.325556,9.805544,0.8837209302325582,0.4444444444444444,0.9473684210526315,0.06986301369863014,0.6915887850467289,0.963855421686747,0.14893617021276595,0.7764705882352941,0.8404255319148937,0.8571428571428571,0.9166666666666666,0.5328201838785547,0.31,0.7333333333333333,0.3148148148148148,0.35077319587628863,0.859375,0.4979919678714859,0.3765126512651265,,0.7105263372537505,0.6933333079020182,0.5,1.0,0.0071059431524547806
75.37873,11.87448,0.872093023255814,0.4666666666666667,0.6842105263157895,0.18287671232876712,0.719626168224299,0.8795180722891566,0.2553191489361702,0.7647058823529411,0.8617021276595744,0.8791208791208791,0.8928571428571429,0.5529185375240538,0.4935294117647059,0.1,0.6759259259259259,0.5298969072164949,0.1015625,0.2359437751004016,0.504950495049505,0.5541892614374093,0.7105263372537505,0.6933333079020182,0.5,1.0,0.025193798449612403
75.2447,12.17183,0.8372093023255814,0.4666666666666667,0.631578947368421,0.20136986301369864,0.7009345794392523,0.8433734939759037,0.26595744680851063,0.7411764705882353,0.8404255319148937,0.8681318681318682,0.8690476190476191,0.6591832371178106,0.6188235294117647,0.1,0.6759259259259259,0.6231958762886598,0.1015625,0.28012048192771083,0.6072607260726073,0.6571450393339953,0.6447368627439908,0.6666666666666666,1.0,0.25,0.044573643410852716
76.358157,10.038722,0.8953488372093024,0.5111111111111111,0.8421052631578947,0.13561643835616438,0.7383177570093458,0.9397590361445783,0.22340425531914893,0.7764705882352941,0.851063829787234,0.8791208791208791,0.9166666666666666,0.5484284797947402,0.3417647058823529,0.4666666666666667,0.37962962962962965,0.3871134020618557,0.625,0.49497991967871485,0.5291529152915292,0.503780646146796,0.6447368627439908,0.6666666666666666,1.0,0.25,0.01227390180878553
76.55698,9.56979,0.8953488372093024,0.4444444444444444,0.8947368421052632,0.052054794520547946,0.7102803738317757,0.9759036144578314,0.1595744680851064,0.8235294117647058,0.8404255319148937,0.8791208791208791,0.9523809523809523,0.4889886679495403,0.25176470588235295,0.7666666666666667,0.25,0.3012886597938144,0.8984375,0.4598393574297189,0.3465346534653465,0.4667379515771786,0.6447368627439908,0.6666666666666666,1.0,0.25,0.014211886304909561
